Course_number_group,Term,Course_number,subject,score,course_units,Teacher
2531180_11,4001,2531180,مهندسي شيمي,13.75,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.25,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,14.75,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16.15,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,18.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16.75,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,----,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16.25,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,9.9,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,9.9,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,17.9,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,14.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.25,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,13.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,10,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,----,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.75,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,18.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,15.65,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,9.9,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,11,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,14.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,20,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,17.75,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,10.5,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,14.25,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,13,3            ,معدنشكاف علي
2531180_11,4001,2531180,مهندسي شيمي,16,3            ,معدنشكاف علي
2531180_12,4001,2531180,مهندسي صنايع,9.25,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,11,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,10,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,12.25,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,16.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,19,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9.99,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,20,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,13.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,12,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,16.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,11.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,14.25,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,11,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,16.7,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,14.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9.25,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,14.1,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,11,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,16,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,15.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,18.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,18.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,15.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,15,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,19.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,9,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_12,4001,2531180,مهندسي صنايع,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_01,3991,2531180,مهندسي كامپيوتر,19,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,11,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,16.25,3            ,محجوب راضيه
2531180_01,3991,2531180,شيمي كاربردي,14.25,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي برق,15.5,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي برق,15,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,16.25,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,12.5,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,10,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,13,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,16.25,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,14.75,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي برق,13.75,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي برق,15.5,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,13,3            ,محجوب راضيه
2531180_01,3991,2531180,مهندسي كامپيوتر,16.25,3            ,محجوب راضيه
